m1_source_frame_Msun,m2_source_frame_Msun,Lambda1,Lambda2,Radius1_km,Radius2_km
1.513522289959636,1.2283127733634516,83.71963777474825,529.0421746842146,10.34767678100454,11.040201513678843
1.474501806932306,1.259723550568265,134.90296159788164,412.7350401356077,10.948226336725888,10.98693562039489
1.4346150349164664,1.293969092551517,181.46713907762444,368.2927962883824,11.006743845818232,11.258011838806226
1.6487820322445317,1.1335665630775111,259.88434385701333,2044.3995895991247,12.778598847459408,12.95715653615428
1.3671347050692588,1.3570991520610685,489.9655745399237,519.5660674374636,12.154273026373978,11.877650108055837
1.402620444136304,1.3228195080705871,139.36767597942256,166.45232141698023,10.138203219183795,9.947347272789985
1.5794455941788517,1.17970644451624,60.54084998464236,598.0732919341525,10.289921410637556,11.083174883766173
1.705650419184115,1.0984132312578152,27.534291292271767,383.6219730197192,10.248280681556876,9.139267024422013
1.4377579552433948,1.2912606502176298,185.79214612075265,388.1011200430448,11.023240632078943,11.080513035850588
1.6978227314904204,1.1030143427212773,61.519482809670414,1141.9851322666932,11.00700818985002,11.391120225643336
1.4539532115815954,1.2769257460733836,62.72859671981384,134.12579866329042,9.258893500968771,9.363686057512394
1.458661241440046,1.2728744016466451,68.40114269742091,224.42311034555743,9.346100643532969,9.999718848720764
1.4043440526702429,1.3215680778909047,492.6025591341577,716.3689023712398,12.82772270756324,12.555717327407548
1.3675166689640803,1.356806683660458,467.1839741312056,510.7633369407509,12.327886527638695,11.46460629858716
1.4982964698027743,1.2404143861716863,95.83928808096857,530.462986518976,10.398232529443328,10.565012816005167
1.5017477427250383,1.237645557164142,269.0992454740795,905.8465171116223,12.062775698124899,12.4166212167061
1.6098299658707829,1.1589762946738327,137.25731933538611,1200.374717679391,11.885018537268202,12.21083917384119
1.5946848863066803,1.16924057063048,120.00914405814603,1297.383556612774,11.336039951623954,11.964174163204296
1.5079391539375426,1.2327569844632231,49.115989236778766,154.4334004667602,9.456435278295134,9.3584922053273
1.4566338609382412,1.2751707619080093,419.8955333109328,872.5901710237082,12.77018050516722,12.9583334056172
1.768016667976731,1.0631643914232636,41.71908722968681,874.8709882560709,11.129271903467057,10.283278105567472
1.607659411983441,1.1602234364455568,70.4397759539916,559.9346834716948,10.857635189990942,10.22981209752826
1.5194398281769779,1.2238121087551195,8.54410554249412,245.37651670227407,7.880672284531661,9.508425307422284
1.4288975607317802,1.2991478178243947,829.005679377288,1392.815893823406,13.636523625331632,13.603486020528631
1.3836185184980507,1.341197541041618,739.1002876756462,889.3362001501037,12.843695797815924,12.558136617218448
1.4859938420424579,1.2502827720988792,154.94552691550885,374.2526742853264,11.231995659885204,10.782746792912455
1.4811121887493912,1.254476231231158,111.87398184074156,403.7447505095728,10.546708638361425,10.749985899113215
1.5530717276893395,1.1986556463168467,190.7694733883196,756.6304824568382,12.082861718308672,11.439165643008764
1.3748629027033648,1.3493608874099556,226.06201214469584,236.9559532959244,11.064782334328347,10.484725649412992
1.643708087224914,1.1364784144882647,10.268663596302872,416.3248728231477,8.32547720709632,9.829961421155742
1.639382435584184,1.139198802005535,56.07010910393717,548.0171767070784,10.33769204558718,9.938104743581762
1.517337478430896,1.2255175573744608,85.412970869552,399.3794805680056,10.239909349403579,10.57357455035407
1.5455669985877027,1.204011877260846,4.10599877483196,125.74602054571707,7.030890899894841,8.700071696658169
1.3762298114486256,1.3483637822474617,593.4481574201573,665.1871231473056,12.58388711704888,12.683795484277873
1.4934985862839687,1.244151248864943,67.03882861455699,236.2337377501649,10.03187968477044,9.993756558377004
1.5421670284857731,1.2067617926284524,69.63808848788577,387.2641829299064,9.968107577501577,10.338021536939603
1.7218256491391415,1.0888738095555648,6.933462781307668,92.84984354915831,8.745329073514931,7.777076103462227
1.603851246839516,1.1626570375430625,40.3829739825982,402.8273589344664,9.625580155772017,9.814380361368094
1.5525742512062264,1.1989143556097388,93.30921397672878,563.6115399553272,10.744234136969691,10.76239561918432
1.481244439588938,1.2540423685169613,102.05442366560236,290.2557085456001,10.70853000003697,10.34821118701666
1.6055880997929912,1.161534650903385,39.29621812372945,267.4339474517915,10.06156012101445,9.352032738094525
1.5684472782865175,1.187506665034782,140.19523644654174,867.510277350429,11.210007290123682,11.04161063485321
1.5367181840629167,1.2108740014379005,75.31446845746655,319.83644683930567,10.377612951486404,9.844776613063448
1.4849320488638391,1.251376965436101,273.6282203198769,720.7922963162546,12.374022967568612,12.268257707251312
1.4764310137527508,1.2582999906845735,158.97858893388667,364.83973067943543,11.049223189792826,10.529188508583225
1.3714915805388344,1.3528196135361379,320.02715328097315,354.5270679265694,11.400354565435707,11.677291499135697
1.5108811150451,1.230837075446598,469.037537621698,1523.938344306821,13.252754622220392,13.309860754816423
1.5755051613379778,1.1826671524742138,221.00144775407173,1210.6762221372107,12.309211238464371,12.12067987024374
1.4385263952563767,1.2904432335453508,113.8656417135827,245.17629956277904,10.116656303275672,10.304681664519793
1.5189597641020227,1.2244919185500496,147.73260035898218,719.6587722569286,10.987277255816153,11.470241079505229
1.6271188677781163,1.1471579304160566,48.497391519136045,508.5947345681864,10.313131567012526,9.749816643803111
1.5353392831557855,1.2115329601939666,33.91239310293528,212.3911789388069,9.317416333662178,9.714564897574585
1.6734804101571903,1.1177245053398215,9.46098485067148,341.44007728623086,8.71946318251704,9.473493475113623
1.4920566804418751,1.2453755287042008,152.03815344356917,374.10436271516335,10.964115485725628,10.732757867116357
1.4916274633346087,1.2457468377330128,126.06909077026336,301.7171317568702,10.9197016466356,10.611704800583137
1.7060457495716423,1.098254915219484,2.700812988045243,864.1656259563538,7.651745973873521,10.962042868489746
1.7002073892491738,1.1014626366542333,12.129450318097952,295.78055331406034,9.74741526179248,8.725108958615106
1.6817699828588155,1.1126640736193678,50.9792708691387,627.013547230108,10.503153554624195,10.440091939097275
1.5070670710244132,1.2337796920185116,355.04376264206076,1075.564348818204,12.133851875316344,12.075181994831564
1.5153159969519692,1.22704326282141,78.21658692346517,374.2176566971772,10.212670386931132,10.413001145838708
1.5587709464842583,1.194712793870036,329.35131394094844,1579.3314151233924,12.973520146729284,13.123948257111884
1.4249075667783764,1.3024014346861152,143.48918563515753,269.1224538962016,10.421186499632595,10.481350270594664
1.5036279339814356,1.2364210857844884,188.077580314488,702.0161439203757,11.167466733505272,11.603522838412596
1.4352843604212009,1.2932529591743178,127.0994850399898,296.8209502534552,10.718262758570344,10.30581664604322
1.5656747201780468,1.1896214095981228,137.6062820328205,986.608786473032,11.498515841974436,11.58741180968809
1.6030665746405226,1.163373910765994,47.500232556757005,495.4628498691204,10.355249027009116,10.449291632551756
1.4778656622882465,1.256894119419624,65.17814931533357,239.9267727605908,9.5716717575288,9.905487048882865
1.5276701437045133,1.217643585414118,106.44384750166388,428.4117973788763,10.838058692621972,10.1945385555686
1.4575260688273783,1.2740650057201837,79.73359859152082,240.40788472600985,10.361373545802774,10.086797093421968
1.3788950250562728,1.345457824513587,171.04314093231002,199.43980977251465,10.440485574536266,10.803413537905085
1.4160536228990337,1.3105640917304167,535.1680394461787,799.3109245846695,12.25036226028321,12.91513586118142
1.4752264091148812,1.2592926217974896,253.33971376790865,633.6645987499173,12.058957711023762,11.835546435274008
1.4501639345454267,1.280341825873214,121.97288377498856,321.60762127743936,10.200987191140932,10.503571038111112
1.532001313309045,1.2144892881944842,366.0904138757925,1270.106012718708,13.096783178191448,12.873146225155965
1.3904161983670966,1.3347979375379435,576.6199736174832,706.2886351314979,12.572038059282317,12.27263912203156
1.4253113417352568,1.301907604926747,61.63259179676403,101.6095567344516,9.317313056281423,9.278827503404964
1.4969652766428088,1.2418160644957503,264.1588542856813,831.8033832540254,11.799875190037609,11.843034464629325
1.4683574574874723,1.2646931856021046,184.6879798616528,391.6106447441296,11.187995829958902,10.874159892896074
1.4370116037988871,1.2920462325652275,254.842735683688,531.9642594154707,11.79287937316076,11.31734658982172
1.4668420445547343,1.2664141671751223,435.2084462071576,1114.7985325760137,12.608581747264976,13.194113603836504
1.3702003334061887,1.354165755853366,195.27544579899,232.19154313889504,10.721179736676852,10.811634502386958
1.3806147958710275,1.343836442130796,589.7883049770076,703.8376459667239,12.849609941221823,12.906483126807128
1.4342333790552624,1.2943765082615193,166.73905336854563,394.71433406575136,10.68515323275043,10.972050913075215
1.3980607382726788,1.327252118219062,236.9573694067599,297.0425180635892,11.348920071078062,11.080203023363964
1.4332592103088795,1.2954331014458171,307.2111445199313,527.0610571317188,11.50183311008709,11.620276567001016
1.5679594836052713,1.1877639644457585,47.612111936388686,436.213444188765,9.75071203671925,10.298768591620531
1.4616579159941347,1.2703665523084404,113.5409035561297,262.6197373480471,10.574561552417043,9.906278648057645
1.4041867747731351,1.3216128816587387,320.95255395396333,427.2259499014984,11.870648769834443,11.580487750989334
1.5958374071127797,1.1680015016621152,10.715861460896347,303.9084096792508,8.434407836692007,9.660023106518707
1.4054285576489423,1.320393625653416,291.06271249818906,463.2209602852075,11.144878433806744,11.449126478085079
1.5317299837746798,1.214694961496768,211.8496469169476,806.2428849888721,11.832375449931387,12.140101524811678
1.5086166555223128,1.2325557074707274,223.9570365380136,920.6607283530593,11.756437193975064,12.147183543699848
1.5042980640133248,1.2359906601289967,207.20194891733192,758.6635350434472,11.79172507554259,11.41185545700694
1.6042169479421673,1.1623094800135263,36.850257313163745,299.44755011686414,9.877561147946784,9.74520898301819
1.5322951781594616,1.2142114986666763,127.99853070653153,504.5246392403918,10.952277284496976,11.010588945210444
1.58869807437463,1.1732801838884723,50.370961846693405,535.1798921633315,10.12750612300464,10.571631880915948
1.453784896198299,1.2770709820501065,136.46104527927912,287.99456287922663,10.538639041240843,10.474554001979266
1.482319336503406,1.2534872797755194,364.6688319156884,1081.715151511885,12.191512881405387,12.655579659005264
1.4512422063567971,1.279555301384254,130.82218374736794,303.07673228592046,10.455639733617144,10.520025766108404
1.6103438800081515,1.15842505963145,28.112629371755727,508.185037275293,9.958335640514129,10.262575259311607
1.4745148691612149,1.25960328019078,148.72278462190403,435.42233088506293,11.084650289274355,11.07733291456541
1.7093944370839569,1.09605122792336,31.210372257990123,378.60949931440115,10.408049021232664,9.555041585208384
1.532935251867458,1.213425751901473,34.90351803879325,153.9908870434168,9.251333579509105,9.488539279571986
1.3934994993694387,1.3316514611121557,298.046500190722,388.24533438573616,11.629036442439116,11.150532741018482
1.5008152281972744,1.2385188900741855,194.85813692875456,506.7214216258701,11.391048686983924,10.76796547037868
1.6364149945682323,1.141038066026606,48.54261845439039,537.0052616385726,10.895474525403907,10.2596793076591
1.4844012693000352,1.2517249480661747,102.78024117574884,346.0648660760472,10.436098414771728,10.390601031612253
1.4885164617888695,1.2483009844954263,111.76813669012935,383.5916797527706,10.312928566731674,10.314304525855572
1.4591659331729292,1.272605383337449,351.61367488101854,758.728161691941,12.51385517228252,11.892626661365492
1.5462089066668339,1.2035148194001326,33.059515864627166,108.19477352965768,9.149232476475465,8.050024682962285
1.519519915114586,1.2238033043485532,64.74879016999856,319.7885893490161,9.868098479948696,9.87695351938012
1.4619844367492816,1.2699413425032615,38.08191813401061,124.7413639362726,8.967418824265424,9.114835840699824
1.435170518230929,1.293429055132902,90.69351861812147,183.2684102004544,10.177118697976995,9.572374804243795
1.4191597066755453,1.3077617612316763,179.86222393848544,363.45427067881167,11.266181781194303,11.285682017839456
1.6224367882544894,1.1503243593581816,9.238271732526755,628.3721839680477,8.597738159815107,10.456473180112324
1.699088398069374,1.10219674591106,21.433758972633825,822.8650050739482,9.708215648387299,10.28618310336718
1.5761691974767285,1.1820226002626624,97.77267289375283,636.5613418384416,10.931878256557647,10.37965513256648
1.3892204732421602,1.335674992706117,432.74194077149485,557.6066867614777,12.384844216496793,12.043498478025258
1.610092952522568,1.158354519586983,44.809042943538095,455.7344047579952,10.307552151478088,9.914520371112573
1.5874825814542473,1.1742114145310711,232.55691149784056,1544.508179802399,12.087700609666026,12.179458749565386
1.5778556605405223,1.1807081634644132,38.91226079555491,323.57436545719435,9.760641482454867,9.814254151573628
1.3657937352883547,1.3583762036701754,595.5280932695599,653.3709302270901,12.538601808228549,12.739238438840914
1.5369968900586215,1.210565275581253,268.25237731896544,1233.5114636053495,12.593888212773347,12.824573572906056
1.5533950400168937,1.1984497075568696,233.00386050293267,1018.597622533054,12.009198209151007,12.054398764862537
1.624595204880562,1.1491207442454314,210.5490636441457,1240.40516817947,12.68919408019477,11.718524314306956
1.525102996616227,1.219570787713436,139.11209855469778,404.6112763338404,11.563275413133129,10.054947968066823
1.5386734425810247,1.2095416888265655,153.41877506864833,808.499973782991,10.9703501435605,11.059280768356356
1.6505220439509511,1.1320783388577575,21.18473412829149,505.975147591258,9.972658987590524,10.21527040860893
1.6428559166837935,1.136936370598591,74.09967983910275,565.8862504819165,11.099355394307793,10.37397461704479
1.4973775406798908,1.2413952188835908,418.5673723475966,1236.308364660896,13.053903129741615,12.56264666103361
1.5856795200897893,1.1752524922664547,23.11136835689091,268.28293945628184,8.95924520166476,9.368641208651889
1.6085678114480115,1.1597735664292483,128.39857899760548,844.4684095859375,11.619465454108004,11.094662413424352
1.6159945536937488,1.1546054948407531,71.68584692906336,723.0083563193463,10.85787803889664,10.740877076657913
1.50456730960426,1.2355315951142147,120.04864342197934,380.4667416931385,10.905743321594862,10.295623233182175
1.3774053682662286,1.34722407767688,822.1233263014194,966.9881633980691,13.28683100043228,13.099077697016543
1.6623494527325984,1.1245435976043976,10.054367774208544,473.94532091290586,8.888096264702888,9.967059847591319
1.5636424618029627,1.1909856584696727,32.47358103718287,469.5827949917072,9.235685506023069,10.599977276152392
1.6700350963478288,1.1200277802265464,33.84612032950173,535.1557831270461,10.650207751891772,10.232445230217415
1.6722856221865423,1.1184849202030045,35.331304255208885,541.9584387316378,10.292267254210358,9.943787304866893
1.3823398559919786,1.342400762578572,314.48640070413694,363.28718283251914,11.26058494125428,11.016740583315372
1.5000736157106127,1.2394551325256025,537.7455170432295,1464.5695262902987,13.745232879637578,13.223389391227816
1.469172160886324,1.2643394690494223,177.60230670785228,519.686934824958,11.403351492428463,11.505942108652116
1.5511278512959972,1.2000170157190995,167.29370199675168,1129.1437248347775,11.65809610029264,12.27761360261412
1.390460449144026,1.3345199906340763,434.027509969924,519.4319589698464,11.80934096014658,12.48221588499882
1.4700890097169603,1.2635218872366512,149.02574682009114,336.6736365433536,11.040752952405816,10.631421836014264
1.3862667637699044,1.3385178065542442,239.24785227297008,279.29767197278426,11.294656914915809,10.641885660500513
1.5971712838353744,1.1673269961372013,19.105234379246443,337.01938526823363,9.083493961825882,9.893080738252342
1.4691801190608795,1.264102337739536,95.83894722232401,224.792905569684,10.031828135782307,9.899028841121865
1.3838125766222265,1.3407068311223775,189.6127401045937,260.79410321440497,10.61440510804602,10.593006150954883
1.4683916321608756,1.2647585815343907,136.51549159074818,380.70395780078,10.484914337999776,10.880443512044
1.4488272473517776,1.281391428690576,140.0131038465508,326.93888386653566,10.925796107527816,10.810713090045123
1.4783471785710667,1.2564972914379309,79.36332792589694,364.2985174254163,10.560196930359947,10.341170381821652
1.4611323577556783,1.2707520113009363,130.33809923065928,265.3817380440148,10.562059395949536,10.31467650607484
1.4049703335856365,1.3208746833362455,471.28472004449065,677.3852579388544,12.121111053257096,12.164096474203188
1.522499463536732,1.22153849200404,47.4661590824966,350.10089662789187,9.671522682447256,10.154946250666256
1.4297467095814729,1.2985361088789675,466.42269321213615,905.8578107691388,12.919874197508562,12.741984261018624
1.3700350073361844,1.354049312101005,233.04106978122087,233.52769829141567,10.734872894078476,10.858639122946451
1.4306383681232333,1.2973210969256603,93.5883015050193,178.77487503350517,9.929409127598728,9.485431819119752
1.6798909544369685,1.1138017289729363,36.568703028335165,659.9657990155241,10.577046037105408,10.589503759369675
1.5114314208923347,1.2302469798961413,320.2996425900073,1350.6545833365824,12.64860557456194,12.771018977785914
1.4995585984976867,1.2393212180512811,67.28370202144805,369.4549273130068,9.89808956280347,10.66386377373534
1.6292212425309622,1.145804458268352,16.38724670683829,231.24082755653347,9.245389657704065,8.879281905600001
1.626058695087486,1.1480923985341327,65.05005081099245,681.7821854773249,10.814267241066222,10.602955725352924
1.424287406892004,1.3031465928865975,99.29560612839028,222.6950332727896,9.82094198217507,10.216772980652296
1.3789069173091133,1.3454138117023076,282.67176492604733,313.4694816295499,10.783304598210016,11.175727691825012
1.403442336490482,1.3222480720191585,539.7947772718434,732.2326508854579,12.570996566161078,12.535307442114384
1.464037821024238,1.2685476052953732,307.5496963837228,714.4216201819072,11.978806989985824,11.522901956245127
1.4930511883249056,1.2445948473110127,100.98244584868256,268.468455064173,10.36172226953712,9.949187268967238
1.4437482842268932,1.2857837922792488,291.9655577973697,530.8678631587503,11.622898932555156,11.778882181346798
1.5376778592777387,1.2099021757255628,61.554205500844354,198.309936668922,10.066474848231694,9.134085633849507
1.5543429543712437,1.197718033738972,18.429097689795007,417.96820477191,8.875372810257769,10.337633894084048
1.3917630650955055,1.3332380327212792,449.77943741670015,602.139961749861,12.419801370093472,12.264361410210148
1.4533424263648276,1.2776733598838736,188.18884198320703,416.74029627302383,10.916902964333689,11.002680915590314
1.4603747910813427,1.2718013021007748,152.51402851421113,402.7845218482367,10.929335208974235,10.695699575288279
1.5120084891403212,1.229905926681819,94.22680217763369,331.17214934948737,10.350382213279358,10.293671579703172
1.5663602498162104,1.1888788028857276,60.409544954054496,498.40934385369104,10.210644858459588,10.469504073482891
1.5359824084198708,1.2114682855800611,158.25867270361684,636.1699705325493,11.910319562458072,11.287219456631554
1.5174469936220472,1.2255780688946387,74.17665503716398,556.8916900656733,10.199684396246576,11.291835170130268
1.5354578021370853,1.2117197878195491,74.29758232755114,461.772280674632,10.422291626160415,10.526900429117712
1.5403363694784222,1.2079276058393775,151.50317402931444,715.7101879451326,10.971407648081344,11.299132165955251
1.539521764078189,1.2086342250095097,112.77438016261463,324.3501692449636,11.066019461052894,10.18427085446784
1.4313416019631326,1.2970123058230623,408.6088720227261,688.4156130295372,12.511339396454147,12.14262950860792
1.4404468580335748,1.2888567744825343,406.09703367956973,707.8044714776512,12.941316649730812,12.071607537750268
1.5668936218311666,1.188648742833276,68.84562447648295,553.5842012729802,10.492730413055838,11.204642691679663
1.4660779630793104,1.2668954199670956,127.69585122784312,413.4798223445597,11.056591276906644,11.065181009002238
1.4558824803350732,1.275424435875798,101.86300103590843,199.55225368602453,10.255318797567368,9.985850497817497
1.6108943931378594,1.157969499278586,40.85005020066146,386.4008116849859,9.795527842158416,9.942483892872206
1.5415509502493656,1.2071038709431308,102.4614879195554,555.6965599080747,11.094039210028187,10.559420482140704
1.3684387961779572,1.3558604454799013,139.76812061560778,156.28866850258777,9.783043018693805,9.883548074201473
1.4875844073216102,1.2490249533543492,79.80378750010547,367.22653884892657,10.328825585911188,10.4106968647898
1.5001468455629057,1.2388291823582005,51.0646243531566,215.26939187101027,8.983298715694067,10.200773469722773
1.5547832923841771,1.1972641672862177,40.19250766246789,294.91936074716017,9.582951336264305,9.85435450355354
1.5777659818567202,1.180739022928436,28.921489284155943,402.30110201738574,9.29636131318577,10.057447799733795
1.5436022864904884,1.205745115519918,111.16435808595143,436.45772407659126,11.23940784409118,10.794732880082748
1.4433605321674827,1.286164224594828,160.38646810870995,373.6741035586553,11.099236898869773,10.759383741492586
1.4749701110743672,1.2594093990257624,84.01927047139891,288.5698561845133,10.444193730907296,10.498632391899559
1.5503201991923232,1.2006488650773615,51.40790897282557,603.0686099110493,10.101779625122676,11.0411939605486
1.4673218386439002,1.265755618565186,93.61963471774504,220.28864188183152,10.129251084373879,9.84458956045528
1.6210814895479544,1.1511896820674004,62.75216023284906,442.53041913941183,11.009145220642305,10.150798033462255
1.5057270364034543,1.234665290538108,130.1902975408895,429.32736254914414,10.67064857428952,10.625429443571104
1.5207917468432972,1.222936153240717,127.86797182084734,396.4099197941383,11.110697912180296,10.275095395551924
1.4131003228807026,1.3131957075534784,173.35864992963903,297.30828836691313,10.40504624659969,10.822851430294774
1.4911970232201124,1.2462851340616183,307.92832248337925,968.9268271311456,12.37223898411049,12.616037681353925
1.4345536324829464,1.2939316044593947,137.78204663824067,311.63477845953685,10.64708249176794,10.791193121574503
1.4870363846197128,1.2495808240857371,157.44035143580987,399.1949415143373,10.97781687222767,10.823671355592383
1.5304679397228083,1.215502998973539,102.77198206098412,458.6810147804728,10.471247627314323,10.173050113201015
1.4939892064742044,1.2439433727912539,122.1770800140384,568.6204889366561,10.296039728602704,11.241731554741422
1.3920522911424609,1.3331314285499027,295.7361090493614,417.3476992733703,11.370581384763604,11.090404464817052
1.3987055517036295,1.3264234016146739,127.8445676564402,193.11112281024387,9.54484067048388,10.400287100391887
1.6402778032437637,1.1385875968368244,36.50094454738209,264.46235842042245,10.162153810053008,9.18542606265792
1.4680685129747917,1.265325492466971,199.12884172714212,450.0954416755882,11.434236710285072,10.837842010792045
1.5412182057463895,1.2074311895513292,100.11545356219126,339.6008554092044,10.44196825258561,10.023748219761524
1.4430329262489845,1.2865441384558527,136.99791104062783,219.6818830473267,10.219438040647413,10.07639594257266
1.516700376438746,1.226000454761883,74.90057292038924,368.7717034418728,10.26753186784578,10.222982824146472
1.4442092132282887,1.2853827727040248,100.85609945668484,289.63847091887817,10.062858501421944,10.738097144576239
1.5526527673520372,1.1989421786714305,75.5150379741984,523.8280004830588,10.614090854685772,10.873154188678336
1.7124768330508928,1.0944088725216234,17.429280928326758,582.4451461545871,10.116302326967968,10.185480205867147
1.6454500911822536,1.1354043352746943,55.51383795622724,624.2829658516273,10.234476904807936,10.346241953580368
1.3966875587810577,1.3285472235334934,236.47133001312767,330.56968452072294,10.95768651684144,10.759877698721692
1.5985838411256756,1.166621163668022,112.62812558495324,1056.8930049147536,11.408565903793424,11.83098821354404
1.5755965050151763,1.1824782624764008,56.7649683623718,632.0799244618092,10.130761707759246,10.625116492568383
1.4608069649055355,1.2713421512765195,197.77961526554108,435.60257311417257,11.530134488285592,10.846229828793188
1.4081258937997083,1.3179087592846723,246.618024667848,351.65544399417007,11.055070069198557,10.963565219858312
1.6275484449845328,1.1467828481324815,31.569418462348644,335.4801329889205,9.859037520815455,9.6351411543854
1.5150270381735547,1.2273594295678758,80.68153832116856,370.8710139958201,10.558077615428036,10.493268869844142
1.4389561170612368,1.2901971089492839,350.3365266636882,670.6477506406693,12.325057085132041,11.933091760379137
1.4248230283549264,1.3026285805485696,214.67617776686927,356.0014238358216,11.000310347483536,10.996279007760652
1.4611132287367659,1.2710989629099545,453.2019427415272,1036.3903882092925,12.524094494951104,12.89252407236886
1.5082241630538695,1.232799359057393,353.3092696955405,1208.790383900965,12.483901663734368,12.74399168800726
1.4772281091976631,1.257607922585789,158.3909595323536,466.7925745223969,10.756633485400103,10.743723198405764
1.503352292020738,1.2365234557543867,125.02620677400353,362.3842384061817,10.770583632155091,9.962720786374682
1.3879794545257527,1.3368692290532125,249.28208632337328,339.13895202626486,10.88118456262226,10.875332486757626
1.5376991926294548,1.2101753181975985,178.16320800543187,574.2231794481204,11.17913607149445,10.768158535707219
1.370690490284684,1.3537026929252507,281.84644833726173,306.98359680028886,10.955828458845872,11.306572242128572
1.5268490628387275,1.218374765150144,190.78323056803717,826.8215526059943,11.77424609907128,11.717831637542696
1.51559127346581,1.2267556908561652,76.61955156771523,262.81418691376973,10.279246198795587,9.591646281970329
1.4528420274589946,1.278061986932814,117.30868194748732,317.3916421649183,9.9930300062126,10.833890698570222
1.6684227862428895,1.1210527683726677,44.55999209141197,690.4989561773767,10.444182727295388,10.018990451400713
1.4607796933389274,1.271647496027266,616.3712876064787,1447.192394632477,13.441082530598724,13.577724366459599
1.6132592100104943,1.1563411113830095,48.4759137805483,643.7931647510043,10.1669470133103,10.92145155226092
1.5267030917105964,1.2182931274630135,84.2348085193108,477.87828644157986,10.199130527566112,10.854275388813548
1.3834793386657382,1.3412364188834671,583.6104397118518,722.8568138930278,12.743999556356451,12.14197828127144
1.379922240616389,1.344809299166695,610.1376508669441,773.0315899433459,12.3737909356376,13.33629414579172
1.443147665960394,1.286483640912264,154.48536581237542,353.9832997442817,11.01288828098064,10.884828951860358
1.508389947891778,1.2326993438180365,172.10061562875356,409.1221097199984,11.533129197600196,10.293815747804496
1.43280542863891,1.2953163303507087,165.13844783178104,269.1370296745305,10.875500020132947,10.304154343720311
1.435144259603048,1.293597313255014,258.0654585431144,545.7220892854982,11.39942242194086,11.929998651927937
1.628578702734638,1.1462418114539137,40.02196320677536,524.8735683839375,10.260256075457804,10.155874782367148
1.6276474451709215,1.1471771063205303,62.649556354432605,796.4714445033991,10.98310028823882,10.984152837517316
1.4947092535555095,1.2434351329510092,48.104348120089405,315.85485154437754,9.22532160567914,10.271443881193242
1.5026586480322353,1.2369133200430975,65.58881575199234,193.72341676918808,9.720234298701545,9.399219889559204
1.4077461986897635,1.3180815513636912,444.0994704089937,694.8384394386222,12.212616235304896,12.574807298571969
